Año y periodo	Identificador Estudiante	Programa de estudio	Fecha Nacimiento	Sexo	Ciudad Nacimiento	Dpto Nacimiento	Fecha de Grado	Id colegio	Colegio	Ciudad de colegio	Fecha presentión ICFES	Biología	Química	Física	Matemáticas	Filosofía	Historia	Lenguaje	Sociales	Idioma	Interdiciplinar
2016-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2016-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2017-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2018-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-1	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC															
2019-2	82	Programa A	31/08/1997	MASCULINO	Bogota	BOGOTA DC	NO	311001033366	INSTITUTO DE INTEGRACION CULTURAL	BOGOTÁ D.C.	2013-2	49	52	37	59	43	50	42	50	58	60
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2014-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2015-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2016-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2017-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2018-2	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2019-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2019-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2019-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2019-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2019-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META															
2019-1	83	Programa A	01/12/1996	MASCULINO	VILLAVICENCIO	META	NO	350001000854	COLEGIO LA SALLE	VILLAVICENCIO	2013-1	65	77	59	65	62	59	62	59	80	59
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2014-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2015-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2016-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2017-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2018-2	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA															
2019-1	84	Programa A	22/10/1995	MASCULINO	NEIVA	HUILA	25/09/2019	311001031088	COLEGIO NUEVA INGLATERRA	BOGOTÁ D.C.	2013-2	64	59	62	74	55	59	58	59	100	6
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2014-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2015-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2016-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2017-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-1	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC															
2018-2	85	Programa A	22/05/1996	MASCULINO	Bogota	BOGOTA DC	25/09/2019	311001090921	COLEGIO CORAZONISTA	BOGOTÁ D.C.	2013-2	55	66	55	83	53	61	60	61	83	59
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2014-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2015-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2016-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-1	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
2017-2	86	Programa A	02/01/1997	FEMENINO	Bogota	BOGOTA DC															
